customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,sub_category,unit_of_measure,base_units_per_unit
Jardin,284,1.53987E+19,44644.71528,4ac95cfa,,3/30/22,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,,,charles.schaffner@jardincannabis.com,chuck schaffner,Gia Kubik,,,,49608ee8c50f87efa3ef,Cann Social Tonics,PRO - Internal Products,18,3,PRO - Ginger Lemongrass - Hi Boy 4 Pack,0,TRUE,,,,,leaflink,FALSE,284,0.06,Complete,0.18,,N/A,Edibles & Ingestibles,,0.06,FALSE,,,,,chuck schaffner,FALSE,,Beverages,Unit,1 Unit
Jardin,284,1.53987E+19,44644.71528,4ac95cfa,,3/30/22,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,,,charles.schaffner@jardincannabis.com,chuck schaffner,Gia Kubik,,,,473cb8835fe0d3ddf087,Cann Social Tonics,Spring Seasonal,30,5,Ginger Lemongrass Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,FALSE,284,54,Complete,270,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,chuck schaffner,FALSE,,Beverages,Unit,1 Unit
Jardin,286,1.53987E+19,44645.55903,8b014776,,3/30/22,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4e8798f380dba56e65e4,Cann Social Tonics,PRO - Internal Products,96,4,PRO - Lemon Lavender 8oz. SINGLES,0,TRUE,,,,,leaflink,TRUE,286,0.24,Complete,0.96,,2:1 CBD,Edibles & Ingestibles,,0.24,FALSE,,,,FG3CN4010201210512,Megan Little,FALSE,,Beverages,Unit,1 Unit
Jardin,286,1.53987E+19,44645.55903,8b014776,,3/30/22,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4fddb3cead5a822c12b9,Cann Social Tonics,PRO - Internal Products,96,4,PRO - Blood Orange Cardamom 8oz. SINGLES,0,TRUE,,,,,leaflink,TRUE,286,0.24,Complete,0.96,,2:1 CBD,Edibles & Ingestibles,,0.24,FALSE,,,,CNBOS021821,Megan Little,FALSE,,Beverages,Unit,1 Unit
Jardin,286,1.53987E+19,44645.55903,8b014776,,3/30/22,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,44d78fccaf3071ce803f,Cann Social Tonics,PRO - Internal Products,96,4,PRO - Grapefruit Rosemary - 8oz. SINGLES,0,TRUE,,,,,leaflink,TRUE,286,0.24,Complete,0.96,,2:1 CBD,Edibles & Ingestibles,,0.24,FALSE,,,,CNGRS021921,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,424cbed2136400713a96,Cann Social Tonics,Core Hi Boys,30,5,Blood Orange Cardamom  Hi Boy - 4-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,54,Complete,270,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4a22ac613e4da5c6c6e6,Cann Social Tonics,Winter Seasonal,30,5,Cranberry Sage Hi Boy - 4-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,54,Complete,270,,N/A,Edibles & Ingestibles,,54,FALSE,,,,FG3BCN4062005211008,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,473cb8835fe0d3ddf087,Cann Social Tonics,Spring Seasonal,30,5,Ginger Lemongrass Hi Boy - 4-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,54,Complete,270,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4f31a045b56b2fba130d,Cann Social Tonics,Core Hi Boys,30,5,Grapefruit Rosemary Hi Boy - 4-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,54,Complete,270,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,496aa8e6f6090ea4a05f,Cann Social Tonics,Core Hi Boys,30,5,Lemon Lavender Hi Boy - 4-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,54,Complete,270,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,32,Complete,128,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4392a5410398c93245c0,Cann Social Tonics,Winter Seasonal,16,4,Cranberry Sage 8oz. 6-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,32,Complete,128,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG2CN4061206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,43ce81f159c0a9c73d01,Cann Social Tonics,Spring Seasonal,20,5,Ginger Lemongrass - 8oz. 6-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,32,Complete,160,,â€“,Edibles & Ingestibles,,32,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4b21b40fbca7b8c0fd85,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,Grapefruit Rosemary 8oz. 6-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,32,Complete,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4021206210826,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,32,Complete,128,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
Green Cannabis Co,287,8.08732E+19,44645.69653,4b4a720b,,3/30/22,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,3650 S Decatur Blvd,#7,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,49608ee8c50f87efa3ef,Cann Social Tonics,PRO - Internal Products,12,2,PRO - Ginger Lemongrass - Hi Boy 4 Pack,0,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,287,0.06,Complete,0.12,,N/A,Edibles & Ingestibles,,0.06,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,48,12,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,280,32,Complete,384,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,48,12,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,280,32,Complete,384,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4392a5410398c93245c0,Cann Social Tonics,Winter Seasonal,12,3,Cranberry Sage 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,280,32,Complete,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG2CN4061206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4b21b40fbca7b8c0fd85,Cann Social Tonics,Social Tonics Core 6-Packs,60,15,Grapefruit Rosemary 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,280,32,Complete,480,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4021206210826,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4a22ac613e4da5c6c6e6,Cann Social Tonics,Winter Seasonal,12,2,Cranberry Sage Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,280,54,Complete,108,,N/A,Edibles & Ingestibles,,54,FALSE,,,,FG3BCN4062005211008,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,424cbed2136400713a96,Cann Social Tonics,Core Hi Boys,48,8,Blood Orange Cardamom  Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,280,54,Complete,432,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4f31a045b56b2fba130d,Cann Social Tonics,Core Hi Boys,24,4,Grapefruit Rosemary Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,280,54,Complete,216,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,496aa8e6f6090ea4a05f,Cann Social Tonics,Core Hi Boys,60,10,Lemon Lavender Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,280,54,Complete,540,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,473cb8835fe0d3ddf087,Cann Social Tonics,Spring Seasonal,48,8,Ginger Lemongrass Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,280,54,Complete,432,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,40399dec51e57a745d0d,Cann Social Tonics,PRO - Internal Products,60,10,PRO - Cranberry Sage Hi Boy - 4-Pack,0,TRUE,,,,,leaflink,TRUE,280,0.06,Complete,0.6,,N/A,Edibles & Ingestibles,,0.06,FALSE,,,,FG3BCN4062005211008,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4b97ba488957ee292040,Cann Social Tonics,PRO - Internal Products,72,18,PRO - Cranberry Sage 8oz. 6-Pack,0,TRUE,,,,,leaflink,TRUE,280,0.04,Complete,0.72,,2:1 CBD,Edibles & Ingestibles,,0.04,FALSE,,,,FG2CN4061206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4fddb3cead5a822c12b9,Cann Social Tonics,PRO - Internal Products,50,2.083333333,PRO - Blood Orange Cardamom 8oz. SINGLES,0,TRUE,,,,,leaflink,TRUE,280,0.24,Complete,0.5,,2:1 CBD,Edibles & Ingestibles,,0.24,FALSE,,,,CNBOS021821,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,44d78fccaf3071ce803f,Cann Social Tonics,PRO - Internal Products,50,2.083333333,PRO - Grapefruit Rosemary - 8oz. SINGLES,0,TRUE,,,,,leaflink,TRUE,280,0.24,Complete,0.5,,2:1 CBD,Edibles & Ingestibles,,0.24,FALSE,,,,CNGRS021921,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4e8798f380dba56e65e4,Cann Social Tonics,PRO - Internal Products,50,2.083333333,PRO - Lemon Lavender 8oz. SINGLES,0,TRUE,,,,,leaflink,TRUE,280,0.24,Complete,0.5,,2:1 CBD,Edibles & Ingestibles,,0.24,FALSE,,,,FG3CN4010201210512,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,280,4.04552E+18,44644.58403,a43b8b8b,,3/31/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,43ce81f159c0a9c73d01,Cann Social Tonics,Spring Seasonal,48,12,Ginger Lemongrass - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,280,32,Complete,384,,â€“,Edibles & Ingestibles,,32,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,282,6.75012E+19,44644.59792,9d7980ac,,3/31/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,282,32,Complete,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,282,6.75012E+19,44644.59792,9d7980ac,,3/31/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4b21b40fbca7b8c0fd85,Cann Social Tonics,Social Tonics Core 6-Packs,18,4.5,Grapefruit Rosemary 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,282,32,Complete,144,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4021206210826,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,282,6.75012E+19,44644.59792,9d7980ac,,3/31/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,43ce81f159c0a9c73d01,Cann Social Tonics,Spring Seasonal,24,6,Ginger Lemongrass - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,282,32,Complete,192,,â€“,Edibles & Ingestibles,,32,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,282,6.75012E+19,44644.59792,9d7980ac,,3/31/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,473cb8835fe0d3ddf087,Cann Social Tonics,Spring Seasonal,24,4,Ginger Lemongrass Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,282,54,Complete,216,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,282,6.75012E+19,44644.59792,9d7980ac,,3/31/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,40399dec51e57a745d0d,Cann Social Tonics,PRO - Internal Products,24,4,PRO - Cranberry Sage Hi Boy - 4-Pack,0,TRUE,,,,,leaflink,TRUE,282,0.06,Complete,0.24,,N/A,Edibles & Ingestibles,,0.06,FALSE,,,,FG3BCN4062005211008,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,282,6.75012E+19,44644.59792,9d7980ac,,3/31/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4b97ba488957ee292040,Cann Social Tonics,PRO - Internal Products,36,9,PRO - Cranberry Sage 8oz. 6-Pack,0,TRUE,,,,,leaflink,TRUE,282,0.04,Complete,0.36,,2:1 CBD,Edibles & Ingestibles,,0.04,FALSE,,,,FG2CN4061206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,282,6.75012E+19,44644.59792,9d7980ac,,3/31/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4fddb3cead5a822c12b9,Cann Social Tonics,PRO - Internal Products,50,2.083333333,PRO - Blood Orange Cardamom 8oz. SINGLES,0,TRUE,,,,,leaflink,TRUE,282,0.24,Complete,0.5,,2:1 CBD,Edibles & Ingestibles,,0.24,FALSE,,,,CNBOS021821,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,282,6.75012E+19,44644.59792,9d7980ac,,3/31/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,44d78fccaf3071ce803f,Cann Social Tonics,PRO - Internal Products,50,2.083333333,PRO - Grapefruit Rosemary - 8oz. SINGLES,0,TRUE,,,,,leaflink,TRUE,282,0.24,Complete,0.5,,2:1 CBD,Edibles & Ingestibles,,0.24,FALSE,,,,CNGRS021921,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,282,6.75012E+19,44644.59792,9d7980ac,,3/31/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4e8798f380dba56e65e4,Cann Social Tonics,PRO - Internal Products,50,2.083333333,PRO - Lemon Lavender 8oz. SINGLES,0,TRUE,,,,,leaflink,TRUE,282,0.24,Complete,0.5,,2:1 CBD,Edibles & Ingestibles,,0.24,FALSE,,,,FG3CN4010201210512,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen Las Vegas - Spring Valley,283,4.71821E+19,44644.60069,579521b3,,3/31/22,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,36,9,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,283,32,Complete,288,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen Las Vegas - Spring Valley,283,4.71821E+19,44644.60069,579521b3,,3/31/22,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,48,12,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,283,32,Complete,384,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen Las Vegas - Spring Valley,283,4.71821E+19,44644.60069,579521b3,,3/31/22,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4a22ac613e4da5c6c6e6,Cann Social Tonics,Winter Seasonal,12,2,Cranberry Sage Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,283,54,Complete,108,,N/A,Edibles & Ingestibles,,54,FALSE,,,,FG3BCN4062005211008,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen Las Vegas - Spring Valley,283,4.71821E+19,44644.60069,579521b3,,3/31/22,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,43ce81f159c0a9c73d01,Cann Social Tonics,Spring Seasonal,36,9,Ginger Lemongrass - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,283,32,Complete,288,,â€“,Edibles & Ingestibles,,32,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen Las Vegas - Spring Valley,283,4.71821E+19,44644.60069,579521b3,,3/31/22,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,473cb8835fe0d3ddf087,Cann Social Tonics,Spring Seasonal,24,4,Ginger Lemongrass Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,283,54,Complete,216,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
